#Person location Sublocation StartTime EndTime Type
170927 140003 1001 40800 41399 3
170929 1203 1001 37442 38399 1
171408 517 1005 36900 36960 1
171704 998 1005 43200 43260 1
171704 998 1003 48661 48841 1
171801 556 1001 47342 48899 1
171701 111003 1001 43800 44399 3
171703 996 1003 34561 34741 1
172002 816 1005 34500 34560 1
171802 560 1001 39842 43199 1
172200 61003 1001 50700 51299 3
172315 345 1003 44461 44641 1
172306 41001 1001 36300 37199 2
172307 352 1003 45361 45541 1
172310 355 1003 41761 41941 1
172204 540 1005 41700 41760 1
172303 41001 1001 37200 38099 2
172320 41001 1001 43200 44099 2
172406 967 1005 36900 36960 1
172327 357 1003 47461 47641 1
172328 358 1003 42661 42841 1
172329 359 1005 42600 42660 1
172401 102001 1001 36000 36899 2
172403 102001 1001 36000 36899 2
172404 960 1001 47042 47699 1
172703 604 1001 47042 47699 1
172601 474 1005 44400 44460 1
172803 897 1003 45961 46141 1
172911 72003 1001 51600 52199 3
172910 622 1001 44342 45899 1
172909 619 1003 35761 35941 1
172808 101001 1001 38700 39599 2
173008 81001 1001 36000 36899 2
173209 978 1005 85500 85560 1
173101 792 1001 37442 38399 1
173406 1135 1003 43561 43741 1
173316 1062 1001 37442 38399 1
173310 1037 1005 45900 45960 1
173504 41003 1001 35700 36299 3
173707 742 1005 35700 35760 1
173604 654 1003 37261 37441 1
174100 1146 1001 44642 47999 1
174002 122001 1001 53400 54299 2
174000 1074 1005 44400 44460 1
174205 1026 1005 44700 44760 1
174202 1015 1003 44461 44641 1
174213 1030 1001 47342 48899 1
174319 432 1001 37442 40799 1
174501 751 1001 49742 53099 1
174500 746 1003 49861 50041 1
174610 855 1001 47642 48299 1
174604 858 1005 41700 41760 1
174706 226 1003 40561 40741 1
174720 266 1005 34500 34560 1
174720 266 1005 38100 38160 1
174717 20003 1001 43800 44399 3
174756 286 1003 42061 42241 1
174755 281 1003 41461 41641 1
174751 271 1003 44461 44641 1
174742 244 1001 44942 45599 1
174746 256 1005 36600 36660 1
183700 731 1001 49742 50399 1
183401 1141 1003 58261 58441 1
183100 788 1003 45661 45841 1
193501 41001 1001 29940 30839 2
193501 392 1003 75300 77099 1
193801 92003 1001 30960 31559 3
200901 1182 1005 49200 49260 1
194400 95001 1001 74220 75119 2
194200 1019 1003 28080 28139 1
194600 93003 1001 78120 78719 3
210811 931 1005 56100 56160 1
220305 42003 1001 6300 6899 3
222318 41003 1001 47700 48299 3
222308 353 1001 35342 35999 1
222307 41001 1001 39600 40499 2
261400 61003 1001 28500 29099 3
261800 561 1005 79500 79560 1
222331 41001 1001 47700 48599 2
262001 818 1005 30000 30060 1
263301 1040 1005 30900 30960 1
263301 1049 1001 34742 36299 1
263500 374 1003 34561 34741 1
263600 651 1001 34742 36299 1
262901 621 1001 31742 32699 1
262501 1115 1005 32700 32760 1
262301 41003 1001 80400 80999 3
264101 1149 1001 32642 33599 1
264101 1155 1003 84361 84541 1
273403 1142 1001 71342 85499 1
264401 590 1001 33842 34799 1
264401 567 1003 84361 84541 1
280208 326 1001 47342 48899 1
280207 325 1001 46442 49799 1
280206 324 1003 54361 54541 1
10302 329 1005 63300 63360 1
10307 334 1003 5461 5641 1
10812 921 1001 61742 63299 1
10906 1168 1005 48300 48360 1
10915 140003 1001 43200 43799 3
10918 1180 1001 40742 41399 1
10918 1180 1003 41461 41641 1
10921 1183 1003 42361 42541 1
10922 1184 1003 45061 45241 1
10922 1184 1005 52200 52260 1
10922 1184 1003 56461 56641 1
10926 1188 1003 58861 59041 1
10925 1187 1005 44100 44160 1
10928 1190 1001 53042 53699 1
10937 140003 1001 53100 53699 3
10939 1170 1003 52861 53041 1
10940 1171 1001 40742 43199 1
10942 1173 1003 43861 44041 1
10945 1176 1005 53100 53160 1
10947 1178 1001 50342 51899 1
10949 140001 1001 38400 39299 2
10956 1187 1005 47700 47760 1
10956 1187 1005 51300 51360 1
11101 710 1005 13500 13560 1
11103 712 1001 6542 8099 1
11108 717 1001 77942 79499 1
11110 719 1001 5642 6299 1
11109 718 1001 30842 31499 1
11112 721 1003 35161 35341 1
11117 84001 1001 28800 29699 2
11301 874 1003 63961 64141 1
11308 874 1001 44942 45599 1
11311 877 1005 55200 55260 1
11407 527 1001 36242 36899 1
11409 531 1005 40200 40260 1
11409 530 1001 49142 52499 1
11415 516 1001 39842 41399 1
11417 61001 1001 37800 38699 2
11419 524 1003 41461 41641 1
11424 534 1001 52142 55499 1
11423 533 1001 49442 52799 1
11425 536 1003 56761 56941 1
11503 677 1003 50161 50341 1
11509 676 1005 45000 45060 1
11609 776 1005 50700 50760 1
11801 554 1003 50161 50341 1
11906 635 1003 52861 53041 1
11900 629 1005 50100 50160 1
11808 554 1001 44942 45599 1
11810 556 1005 46500 46560 1
11811 557 1003 43861 44041 1
11912 634 1003 47461 47641 1
11912 634 1005 49200 49260 1
12000 809 1003 49861 50041 1
12107 504 1005 57000 57060 1
12107 504 1005 64200 64260 1
12109 506 1001 65342 66899 1
12100 60003 1001 46500 47099 3
12101 498 1003 55261 55441 1
12009 94003 1001 56400 56999 3
12005 94003 1001 40800 41399 3
12203 61003 1001 40800 41399 3
12205 61001 1001 44100 44999 2
12222 546 1003 39661 39841 1
12222 546 1001 47042 48599 1
12222 61001 1001 48600 49499 2
12224 548 1003 49561 49741 1
12218 542 1005 37800 37860 1
12213 551 1001 43442 44999 1
12322 367 1005 38700 38760 1
12326 41001 1001 40500 41399 2
12313 41001 1001 51300 52199 2
12316 361 1003 44161 44341 1
12341 41003 1001 33600 34199 3
12407 102001 1001 39600 40499 2
12409 950 1001 44342 45899 1
12353 41001 1001 36000 36899 2
12404 945 1005 40500 40560 1
12351 369 1001 39842 43199 1
12415 956 1003 39661 39841 1
12419 960 1001 34442 37799 1
12441 953 1003 38761 38941 1
12441 953 1001 44342 47699 1
12431 102001 1001 47700 48599 2
12424 965 1005 51300 51360 1
12447 959 1001 38942 40499 1
12501 1104 1003 51361 51541 1
12521 1124 1001 44342 51299 1
12529 1104 1005 41400 41460 1
12550 1125 1001 47942 49499 1
12554 120003 1001 36300 36899 3
12615 482 1005 37800 37860 1
12621 50003 1001 47700 48299 3
12610 477 1003 37861 38041 1
12610 477 1001 48842 50399 1
12603 470 1005 41400 41460 1
12652 491 1003 39661 39841 1
12647 486 1001 38942 39599 1
12639 50003 1001 33600 34199 3
12639 478 1003 41461 41641 1
12635 50001 1001 46800 47699 2
12654 493 1003 50461 50641 1
12700 593 1005 10800 10860 1
12702 597 1005 9300 9360 1
12809 896 1001 53042 54599 1
13007 691 1005 44700 44760 1
13001 691 1001 48842 49499 1
13105 804 1005 47700 47760 1
13302 1035 1005 57300 57360 1
13204 983 1003 49261 49441 1
13326 121001 1001 42000 42899 2
13327 1060 1003 39661 39841 1
13327 1060 1003 45061 45241 1
13322 121001 1001 41400 42299 2
13311 121003 1001 48600 49199 3
13328 1061 1001 53642 55199 1
13349 1046 1005 56400 56460 1
13346 1043 1005 45900 45960 1
13348 121003 1001 36000 36599 3
13350 1047 1001 50342 51899 1
13344 1041 1003 40561 40741 1
13338 1035 1003 46861 47041 1
13357 1054 1005 49500 49560 1
13355 1052 1005 48600 48660 1
13371 1068 1003 45061 45241 1
13400 1132 1005 36900 36960 1
13366 1063 1001 45842 48299 1
13364 121003 1001 56400 56999 3
13406 1136 1001 50642 52799 1
13408 1142 1001 40742 41399 1
13613 662 1001 44342 44999 1
13613 661 1001 46142 49499 1
13802 827 1003 42961 43141 1
14005 1084 1005 44100 44160 1
14007 1090 1003 47461 47641 1
13804 821 1003 42961 43141 1
13902 841 1003 41161 41341 1
14014 1085 1001 51242 51899 1
14011 1076 1003 54661 54841 1
14207 110001 1001 53100 53999 2
14202 110003 1001 60000 60599 3
14213 1021 1001 47042 50399 1
14305 435 1003 45661 45841 1
14300 40001 1001 60000 60899 2
14304 432 1005 48600 48660 1
14319 440 1005 37800 37860 1
14312 465 1001 42542 43199 1
14321 40001 1001 40500 41399 2
14500 748 1005 49500 49560 1
14501 750 1005 40200 40260 1
14503 758 1003 46861 47041 1
14401 570 1005 48600 48660 1
14607 846 1003 48361 48541 1
14604 860 1005 51900 51960 1
14705 211 1001 41642 42299 1
14707 213 1005 31500 31560 1
14709 215 1001 36242 39599 1
14733 239 1001 39842 40499 1
14732 20001 1001 47700 48599 2
14719 225 1005 42300 42360 1
14720 20003 1001 51300 51899 3
14722 228 1003 50461 50641 1
14723 229 1005 41400 41460 1
14725 231 1001 39842 43199 1
14735 20001 1001 58500 59399 2
14739 245 1001 56942 58499 1
14741 247 1001 48842 50399 1
14759 209 1005 42300 42360 1
14757 20001 1001 47700 48599 2
14752 20003 1001 38100 38699 3
14753 20001 1001 50400 51299 2
14744 20003 1001 51300 51899 3
14749 255 1001 44342 44999 1
14765 215 1001 47942 48599 1
14790 20001 1001 38700 39599 2
14793 243 1003 46861 47041 1
14782 20003 1001 38100 38699 3
14796 246 1003 36961 37141 1
31303 883 1001 45242 45899 1
30800 103003 1001 43500 44099 3
14806 256 1003 32461 32641 1
14808 258 1003 45961 46141 1
14809 259 1001 41642 42299 1
31405 530 1005 33900 33960 1
31600 774 1003 36061 36241 1
31603 783 1005 33900 33960 1
31700 997 1005 38700 38760 1
32205 546 1003 31561 31741 1
32203 539 1001 38042 38399 1
32808 894 1003 83761 83941 1
32502 1112 1005 35100 35160 1
32502 1113 1001 37142 38699 1
32900 608 1003 36961 37141 1
32811 901 1005 36600 36660 1
33000 689 1003 36661 36841 1
33000 688 1003 37561 37741 1
32920 617 1003 34861 35041 1
32917 614 1005 82200 82260 1
32918 615 1003 85561 85741 1
32906 614 1003 36661 36841 1
33006 700 1003 39361 39541 1
33701 735 1003 39361 39541 1
33700 731 1005 36900 36960 1
33201 985 1001 40742 41399 1
33105 794 1003 32461 32641 1
33708 742 1005 40200 40260 1
34509 83003 1001 30600 31199 3
34201 1023 1001 45842 46199 1
34503 756 1005 33000 33060 1
33805 833 1001 41342 41999 1
33801 826 1003 45061 45241 1
34722 209 1005 83700 83760 1
34713 274 1001 38042 38699 1
34714 279 1003 42061 42241 1
34706 236 1003 45661 45841 1
34725 225 1001 36842 40199 1
34727 232 1003 41161 41341 1
42901 627 1001 6542 7199 1
42900 610 1003 56161 56341 1
34736 278 1001 36842 37499 1
34738 288 1005 44700 44760 1
43800 826 1005 3900 3960 1
43600 70003 1001 46200 46799 3
63400 1131 1001 1442 2999 1
44200 110001 1001 61200 62099 2
44300 433 1003 48661 48841 1
44300 449 1001 51542 54899 1
63600 70003 1001 59100 59699 3
64300 420 1001 51542 54899 1
93400 1141 1005 1500 1560 1
93400 131003 1001 46200 46799 3
93600 656 1001 57542 59099 1
93700 731 1001 59342 62699 1
84400 95001 1001 46800 47699 2
92800 101001 1001 66000 66899 2
103400 131001 1001 2100 2999 2
103400 131001 1001 58500 59399 2
122801 101003 1001 56700 57299 3
123700 731 1001 50942 54299 1
103700 738 1005 5519 5699 1
123600 649 1005 46800 46860 1
160200 318 1001 51342 56499 1
153300 121003 1001 1200 1799 3
124602 869 1003 50161 50341 1
160300 327 1005 65800 65860 1
124301 425 1005 50100 50160 1
124200 110003 1001 44100 44699 3
123801 829 1003 47761 47941 1
162300 367 1003 45361 45541 1
161800 564 1001 45342 46899 1
163700 82003 1001 51800 52399 3
163801 824 1005 44800 44860 1
162701 599 1001 37542 38299 1
163001 703 1003 40661 40841 1
162901 621 1003 38661 38841 1
164100 1146 1005 40800 40860 1
170305 337 1005 60600 60660 1
170306 339 1001 57542 58199 1
170306 339 1003 61861 62041 1
170302 331 1005 58200 58260 1
170303 334 1003 2161 2341 1
164401 589 1005 44800 44860 1
164300 457 1001 44142 49299 1
170807 916 1005 60000 60060 1
170900 1164 1003 49861 50041 1
170816 925 1005 5700 5760 1
170903 1172 1003 41761 41941 1
170810 919 1003 70561 70741 1
170809 918 1001 64442 65099 1
170915 1207 1005 40800 40860 1
170913 1203 1001 47042 50399 1
170930 1204 1003 40861 41041 1
170928 140001 1001 38700 39599 2
170929 140003 1001 35700 36299 3
170925 1189 1003 37261 37441 1
171403 521 1005 36900 36960 1
171700 997 1003 37261 37441 1
171409 518 1005 47400 47460 1
171412 529 1001 38642 39299 1
171801 558 1003 48961 49141 1
171801 60001 1001 53400 54299 2
171701 998 1001 39542 41099 1
172004 813 1005 39000 39060 1
172413 966 1005 37200 37260 1
172501 1107 1001 37142 38099 1
172502 1113 1005 44400 44460 1
172405 964 1001 39842 41399 1
172509 1113 1001 35942 39299 1
172612 487 1005 41700 41760 1
172606 50001 1001 38700 39599 2
172607 469 1003 40861 41041 1
172604 485 1001 34742 35699 1
172910 72003 1001 48600 49199 3
172907 611 1005 39600 39660 1
172902 72001 1001 33600 34499 2
172808 892 1005 41700 41760 1
173100 789 1005 41400 41460 1
173011 703 1001 48842 49499 1
173208 973 1003 31861 32041 1
173110 800 1001 39242 40799 1
173102 794 1005 47100 47160 1
173212 986 1003 46861 47041 1
173407 1139 1003 43261 43441 1
173312 121001 1001 33600 34499 2
173501 41003 1001 46500 47099 3
174303 425 1003 41761 41941 1
174212 110001 1001 84300 85199 2
174316 421 1001 41342 41999 1
174318 429 1003 43261 43441 1
174409 573 1005 45900 45960 1
174411 95003 1001 54300 54899 3
174413 95003 1001 43500 44099 3
174402 95001 1001 45600 46499 2
174403 576 1001 47342 50699 1
174322 440 1005 47100 47160 1
174323 442 1005 41400 41460 1
174325 40003 1001 43800 44399 3
174505 766 1003 41461 41641 1
174701 211 1001 44642 45299 1
174604 860 1003 40861 41041 1
174600 847 1005 39600 39660 1
174511 83003 1001 48900 49499 3
174729 293 1005 41700 41760 1
174714 249 1003 35761 35941 1
174756 284 1005 41100 41160 1
174750 266 1005 41700 41760 1
174751 271 1005 44400 44460 1
174742 20001 1001 36300 37199 2
183401 1142 1003 2161 2341 1
183400 131003 1001 58800 59399 3
192701 71001 1001 27180 28079 2
192601 50001 1001 27060 27959 2
192400 102001 1001 74460 75359 2
191800 60001 1001 74340 75239 2
191501 80003 1001 30840 31439 3
190900 1220 1003 75420 77219 1
184500 760 1005 49500 49560 1
193501 41001 1001 77100 77999 2
210805 920 1003 57961 58141 1
210800 909 1001 56342 56999 1
200902 1196 1001 45542 46499 1
210801 912 1005 48000 48060 1
194501 83001 1001 29820 30719 2
220302 42001 1001 54300 55199 2
220302 332 1001 64442 65999 1
220304 336 1001 50042 53399 1
222304 41001 1001 32400 33299 2
222308 353 1001 43442 44999 1
222307 352 1003 44161 44341 1
222101 60003 1001 65100 65699 3
261800 561 1001 79742 80699 1
261801 555 1001 32942 33899 1
260901 140003 1001 34800 35399 3
260900 1214 1001 37442 38999 1
250500 508 1001 43742 44399 1
222329 358 1001 37142 37799 1
232400 967 1003 41461 41641 1
250501 61003 1001 41100 41699 3
261900 634 1003 82861 83041 1
263300 121003 1001 37200 37799 3
263700 744 1005 31200 31260 1
263400 1138 1003 34861 35041 1
263001 81001 1001 81000 81899 2
263100 787 1001 83042 83999 1
274303 454 1005 24000 24060 1
264500 762 1005 30000 30060 1
264601 858 1003 84361 84541 1
10304 331 1003 58861 59041 1
10306 333 1001 53642 56999 1
10310 337 1005 12600 12660 1
10310 337 1003 68761 68941 1
10817 926 1003 61561 61741 1
10914 1176 1003 46561 46741 1
10921 1183 1001 50642 53999 1
10923 1185 1005 48600 48660 1
10927 1189 1003 50161 50341 1
10933 1164 1001 36842 40199 1
10933 1164 1005 42900 42960 1
10934 1165 1005 40200 40260 1
10943 1174 1001 46742 48299 1
10949 1180 1005 45600 45660 1
10955 140003 1001 51900 52499 3
10957 1188 1001 45242 45899 1
11001 401 1005 37800 37860 1
11010 402 1005 39600 39660 1
11014 41001 1001 44100 44999 2
11015 407 1001 39842 42299 1
11102 711 1001 36242 37799 1
11110 719 1005 26100 26160 1
11118 727 1003 10861 11041 1
11120 729 1001 20042 41399 1
11307 873 1003 42961 43141 1
11310 100001 1001 63000 63899 2
11400 513 1001 47642 48299 1
11412 61001 1001 58800 59699 2
11417 521 1001 38942 39599 1
11418 523 1003 37561 37741 1
11421 61003 1001 60900 61499 3
11422 530 1001 49142 49799 1
11512 80003 1001 59700 60299 3
11600 774 1003 48661 48841 1
11606 780 1003 53761 53941 1
11606 780 1003 56161 56341 1
11608 775 1001 41642 42299 1
11613 780 1005 49500 49560 1
11702 1001 1003 52861 53041 1
11702 111003 1001 54600 55199 3
11704 1000 1001 52742 54299 1
11800 553 1005 55800 55860 1
11804 60003 1001 43500 44099 3
11804 60001 1001 44100 44999 2
11905 634 1005 42300 42360 1
11907 629 1003 48961 49141 1
11909 631 1003 50161 50341 1
11805 558 1003 47761 47941 1
11911 633 1003 54361 54541 1
12106 60001 1001 51600 52499 2
12108 60001 1001 50700 51599 2
12010 817 1003 46561 46741 1
12009 94001 1001 41100 41999 2
12011 818 1003 42061 42241 1
12203 61003 1001 56700 57299 3
12206 544 1003 45061 45241 1
12207 545 1003 36961 37141 1
12222 546 1003 41461 41641 1
12211 549 1001 40742 42299 1
12307 352 1005 41400 41460 1
12328 346 1005 42300 42360 1
12321 366 1001 38042 41399 1
12338 356 1005 37800 37860 1
12407 948 1001 45242 45899 1
12352 41003 1001 39900 40499 3
12401 942 1005 34200 34260 1
12349 367 1003 40561 40741 1
12349 367 1001 47942 49499 1
12351 41001 1001 38700 39599 2
12440 102003 1001 47700 48299 3
12429 941 1001 47942 54899 1
12444 956 1003 42361 42541 1
12449 961 1003 41461 41641 1
12515 1118 1005 44100 44160 1
12453 102001 1001 51300 52199 2
12542 1117 1003 45061 45241 1
12534 120003 1001 52200 52799 3
12538 1113 1001 37142 37799 1
12525 1128 1003 40561 40741 1
12530 120001 1001 36000 36899 2
12551 1126 1005 38700 38760 1
12551 120003 1001 52200 52799 3
12554 1129 1003 47761 47941 1
12618 485 1001 42542 43199 1
12619 486 1001 43442 44999 1
12620 50001 1001 36900 37799 2
12613 480 1005 45000 45060 1
12612 50003 1001 33600 34199 3
12600 50003 1001 53100 53699 3
12606 473 1005 46800 46860 1
12639 478 1001 35342 38699 1
12631 50003 1001 39900 40499 3
12637 476 1003 48661 48841 1
12702 596 1001 71042 72599 1
12809 896 1001 46742 47399 1
12805 903 1005 50400 50460 1
12705 602 1001 61442 62099 1
13100 91001 1001 38700 39599 2
13100 789 1003 51061 51241 1
13102 795 1003 47461 47641 1
13008 693 1005 45000 45060 1
13007 691 1001 44942 46499 1
13009 697 1003 40261 40441 1
13107 791 1005 50100 50160 1
13300 1033 1005 48300 48360 1
13211 112003 1001 56100 56699 3
13207 972 1001 50342 53699 1
13207 972 1005 53700 53760 1
13306 1039 1005 52500 52560 1
13325 1058 1001 47942 49499 1
13327 121003 1001 38100 38699 3
13319 1052 1001 45842 47999 1
13315 1048 1005 42000 42060 1
13312 1045 1003 46861 47041 1
13331 1064 1005 44100 44160 1
13331 1064 1003 51061 51241 1
13330 1063 1005 40200 40260 1
13350 1047 1005 42300 42360 1
13342 1039 1005 54600 54660 1
13354 1051 1003 53161 53341 1
13371 1068 1003 47761 47941 1
13403 1141 1005 49800 49860 1
13370 1067 1005 57000 57060 1
13701 735 1005 45900 45960 1
13604 655 1003 40561 40741 1
13606 661 1003 47761 47941 1
13601 647 1005 43800 43860 1
13605 657 1003 38761 38941 1
13605 657 1003 48661 48841 1
14000 1070 1005 50100 50160 1
14002 122003 1001 34500 35099 3
13804 820 1005 44700 44760 1
13804 820 1001 44942 46499 1
14201 1007 1003 43261 43441 1
14203 1014 1005 49800 49860 1
14104 1151 1005 53700 53760 1
14017 1095 1005 57900 57960 1
14210 1010 1003 47461 47641 1
14308 450 1005 45900 45960 1
14301 419 1005 36900 36960 1
14301 421 1003 37861 38041 1
14301 419 1001 43442 44999 1
14407 566 1005 34200 34260 1
14404 580 1003 45061 45241 1
14511 765 1003 45661 45841 1
14512 766 1001 45842 48299 1
14612 863 1003 52261 52441 1
14702 208 1003 34261 34441 1
14611 859 1003 53461 53641 1
14607 846 1005 48300 48360 1
14602 853 1005 47400 47460 1
14513 83001 1001 59100 59999 2
14711 20001 1001 50400 51299 2
14732 238 1003 42361 42541 1
14721 227 1003 42361 42541 1
14767 217 1005 36900 36960 1
14768 218 1003 84961 85141 1
14790 240 1003 44161 44341 1
14786 236 1001 47942 48599 1
14780 230 1001 39842 40499 1
14783 233 1005 34200 34260 1
14774 20001 1001 47700 48599 2
14798 248 1001 39842 43199 1
31400 513 1003 39361 39541 1
31400 515 1001 85742 86399 1
31402 534 1001 32342 32999 1
31403 515 1003 85561 85741 1
31503 674 1005 45000 45060 1
31906 636 1003 37561 37741 1
31800 60003 1001 54900 55499 3
31901 634 1001 36242 37799 1
31902 635 1001 43442 44099 1
31600 774 1005 36000 36060 1
31601 783 1003 39661 39841 1
31602 776 1001 38642 39299 1
32501 1107 1003 84361 84541 1
32203 541 1001 34442 35099 1
32800 101001 1001 33900 34799 2
32509 1115 1001 38942 42299 1
32901 609 1003 38761 38941 1
32916 72001 1001 44700 45599 2
32908 616 1001 39542 42899 1
33101 792 1001 36242 36899 1
33007 704 1001 41642 42299 1
33603 661 1005 42000 42060 1
33603 657 1003 45661 45841 1
34511 756 1001 33242 34799 1
34511 755 1003 84361 84541 1
34500 748 1003 39361 39541 1
34201 1015 1001 35042 36599 1
33803 824 1001 44042 44699 1
34700 206 1003 37561 37741 1
34705 233 1005 39300 39360 1
43201 978 1003 49861 50041 1
43001 81001 1001 12600 13499 2
34737 282 1005 44700 44760 1
63700 736 1003 3661 3841 1
63701 82001 1001 49200 50099 2
63000 81001 1001 51900 52799 2
62801 898 1003 51361 51541 1
62801 900 1001 57842 58499 1
63600 650 1005 57300 57360 1
64302 438 1001 54542 55199 1
64600 846 1003 56761 56941 1
84400 566 1003 47761 47941 1
92800 101003 1001 66900 67499 3
92900 615 1001 7142 10499 1
92900 72003 1001 54300 54899 3
93000 704 1001 47942 48899 1
103600 661 1005 7019 7199 1
103100 803 1001 1142 2156 1
103100 91003 1001 10800 11399 3
103100 788 1003 55261 55441 1
123000 691 1003 49261 49441 1
122901 621 1003 48361 48541 1
104500 750 1002 2457 2637 1
104500 773 1002 56757 56937 1
104500 760 1002 62157 62337 1
104200 1024 1003 55561 55741 1
103700 743 1005 300 360 1
140800 103001 1001 300 1199 2
140800 920 1001 49442 50099 1
160300 329 1003 54061 54241 1
124501 83003 1001 43800 44399 3
124500 753 1003 50461 50641 1
123801 92001 1001 44700 45599 2
160901 1216 1005 37300 37360 1
161100 84001 1001 52000 52899 2
160500 61001 1001 55700 56599 2
161701 111001 1001 46900 47799 2
161500 684 1001 37542 38299 1
162400 955 1005 38500 38560 1
163401 1147 1005 40900 40960 1
163100 788 1001 45242 46799 1
163101 796 1005 42800 42860 1
163300 121001 1001 82600 83499 2
162801 101003 1001 34900 35499 3
170801 910 1001 68042 68699 1
170307 42003 1001 57900 58499 3
170800 909 1001 73742 74699 1
170300 328 1003 56461 56641 1
170300 328 1003 57661 57841 1
164400 95003 1001 30600 31199 3
170806 915 1003 61 241 1
170806 915 1001 56642 59999 1
170911 1195 1001 39242 40799 1
170903 140001 1001 50700 51599 2
170809 103003 1001 72600 73199 3
170914 1206 1001 34742 35699 1
170927 140003 1001 54000 54599 3
170928 1199 1005 44400 44460 1
170921 1178 1001 38342 41699 1
170922 1180 1005 44700 44760 1
171403 522 1003 43561 43741 1
171404 526 1003 39361 39541 1
171505 80001 1001 33600 34499 2
171505 677 1005 34500 34560 1
171410 523 1001 34442 37799 1
171703 111003 1001 43800 44399 3
172001 812 1003 42061 42241 1
171806 560 1003 34561 34741 1
171900 630 1003 41461 41641 1
171901 73003 1001 41100 41699 3
172202 61003 1001 36300 36899 3
172104 501 1005 56700 56760 1
172312 357 1005 39000 39060 1
172314 359 1003 44461 44641 1
172306 351 1003 40861 41041 1
172303 348 1001 45542 47099 1
172407 941 1005 44100 44160 1
172409 952 1005 36300 36360 1
172327 357 1005 49200 49260 1
172400 942 1003 43561 43741 1
172509 120003 1001 33000 33599 3
172509 1111 1001 39542 41099 1
172608 50003 1001 35700 36299 3
172605 489 1003 40861 41041 1
172605 50001 1001 45300 46199 2
172513 1127 1005 47400 47460 1
172602 477 1003 41161 41341 1
172604 484 1001 36842 38399 1
172904 620 1005 85500 85560 1
172905 624 1005 39300 39360 1
172905 624 1001 41342 41999 1
173005 702 1001 50042 53399 1
173011 703 1003 45961 46141 1
173011 704 1001 47042 48599 1
173111 91001 1001 30900 31799 2
173105 803 1001 44642 46199 1
173106 788 1003 38761 38941 1
173301 1038 1005 36900 36960 1
173705 736 1003 39661 39841 1
173702 738 1001 37442 38399 1
173613 70001 1001 36300 37199 2
173608 646 1005 85500 85560 1
173803 829 1001 43742 44399 1
174103 1149 1003 42361 42541 1
174006 1078 1003 46261 46441 1
174001 122001 1001 36000 36899 2
174314 415 1001 43442 46799 1
174302 422 1005 39600 39660 1
174300 416 1005 46200 46260 1
174209 1014 1001 37442 38399 1
174316 422 1005 42000 42060 1
174411 95001 1001 53400 54299 2
174403 577 1001 46442 47099 1
174324 40001 1001 45300 46199 2
174701 211 1003 41761 41941 1
174613 865 1005 47100 47160 1
174603 855 1005 41100 41160 1
174606 864 1005 34200 34260 1
174513 773 1005 47100 47160 1
174711 239 1003 38161 38341 1
174715 252 1005 44400 44460 1
174758 291 1001 46142 49499 1
174742 242 1005 38400 38460 1
174746 256 1001 36842 38399 1
183100 91003 1001 1200 1799 3
192901 72001 1001 74220 75119 2
190901 140003 1001 78120 78719 3
191501 680 1003 28140 29939 1
183800 827 1003 40561 40741 1
193400 131001 1001 74340 75239 2
194101 1157 1003 27960 28019 1
194001 1083 1003 75540 77339 1
220301 330 1005 53400 53460 1
220307 342 1003 961 1141 1
220300 328 1003 59761 59941 1
220305 337 1001 55442 58799 1
222317 346 1003 36961 37141 1
222315 360 1001 37142 40499 1
220308 343 1003 57961 58141 1
220308 343 1005 61500 61560 1
261800 558 1001 31442 32399 1
260901 140001 1001 29100 29999 2
261100 84001 1001 78600 79499 2
261001 409 1001 37742 39299 1
262200 61001 1001 36600 37499 2
262300 351 1005 32400 32460 1
263500 386 1001 32642 33299 1
263200 112003 1001 78300 78899 3
262500 1109 1003 85861 86041 1
262800 888 1001 31442 34799 1
262401 947 1003 33361 33541 1
262401 962 1005 82800 82860 1
263800 824 1001 83942 85499 1
272903 619 1001 24242 25799 1
264501 773 1001 82142 83099 1
264500 769 1005 34800 34860 1
280203 321 1003 61 241 1
280201 319 1001 60842 65999 1
280207 30003 1001 44700 45299 3
10312 339 1001 58142 61499 1
10316 343 1001 5642 6299 1
10316 343 1003 53461 53641 1
10317 344 1001 50942 54299 1
10800 909 1003 2761 2941 1
10802 103001 1001 46200 47099 2
10804 913 1005 63300 63360 1
10805 914 1005 58800 58860 1
10813 103001 1001 7200 8099 2
10900 1162 1005 51000 51060 1
10900 1162 1005 52800 52860 1
10901 1163 1003 42361 42541 1
10903 1165 1001 50642 53999 1
10912 140001 1001 58200 59099 2
10917 1179 1005 41400 41460 1
10922 1184 1005 56400 56460 1
10928 1190 1001 48842 50999 1
10931 1162 1003 48361 48541 1
10935 1166 1001 44942 46499 1
10939 1170 1003 54661 54841 1
10942 1173 1001 44042 44699 1
10945 140003 1001 40800 41399 3
11002 402 1005 42300 42360 1
11002 402 1001 50642 52199 1
11015 41001 1001 48600 49499 2
11101 710 1005 36000 36060 1
11108 717 1001 29942 31499 1
11111 84001 1001 84000 84899 2
11109 718 1005 30600 30660 1
11116 725 1003 82261 82441 1
11308 874 1005 45600 45660 1
11416 519 1001 44342 45899 1
11423 532 1005 52800 52860 1
11500 674 1001 59042 62399 1
11506 680 1003 38761 38941 1
11509 676 1003 47761 47941 1
11512 679 1005 42000 42060 1
11804 557 1003 51361 51541 1
11904 633 1003 47761 47941 1
